ID,Name,Label,Content
D235_K3_Dđ,Điểm đ Khoản 3 Điều 235,Điểm,"Xả thải ra môi trường nước thải, chôn, lấp, đổ, thải ra môi trường chất thải rắn hoặc phát tán khí thải có chứa chất phóng xạ vượt giá trị liều 400 milisivơ (mSv) trên năm trở lên hoặc giá trị suất liều 0,02 milisivơ (mSv) trên giờ trở lên;"
D235_K4,Khoản 4 Điều 235,Khoản,"Người phạm tội còn có thể bị phạt tiền từ 60.000.000 đồng đến 400.000.000 đồng, cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm."
D235_K5,Khoản 5 Điều 235,Khoản,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau:"
D235_K5_Da,Điểm a Khoản 5 Điều 235,Điểm,"Phạm tội thuộc trường hợp quy định tại khoản 1 Điều này, thì bị phạt tiền từ 6.000.000.000 đồng đến 14.000.000.000 đồng;"
D235_K5_Db,Điểm b Khoản 5 Điều 235,Điểm,"Phạm tội thuộc trường hợp quy định tại khoản 2 Điều này, thì bị phạt tiền từ 14.000.000.000 đồng đến 24.000.000.000 đồng hoặc đình chỉ hoạt động có thời hạn từ 06 tháng đến 02 năm;"
D235_K5_Dc,Điểm c Khoản 5 Điều 235,Điểm,"Phạm tội thuộc trường hợp quy định tại khoản 3 Điều này, thì bị phạt tiền từ 24.000.000.000 đồng đến 40.000.000.000 đồng hoặc đình chỉ hoạt động có thời hạn từ 01 năm đến 03 năm;"
D235_K5_Dd,Điểm d Khoản 5 Điều 235,Điểm,"Phạm tội thuộc trường hợp quy định tại Điều 79 của Bộ luật này, thì bị đình chỉ hoạt động vĩnh viễn;"
D235_K5_Dđ,Điểm đ Khoản 5 Điều 235,Điểm,"Pháp nhân thương mại còn có thể bị phạt tiền từ 2.000.000.000 đồng đến 10.000.000.000 đồng, cấm kinh doanh, cấm hoạt động trong một số lĩnh vực nhất định từ 01 năm đến 03 năm."
D236,Tội vi phạm quy định về quản lý chất thải nguy hại[207],Điều,Tội vi phạm quy định về quản lý chất thải nguy hại[207]
D236_K1,Khoản 1 Điều 236,Khoản,"Người nào có thẩm quyền mà cho phép chôn, lấp, đổ, thải trái quy định của pháp luật chất thải nguy hại có thành phần nguy hại đặc biệt vượt ngưỡng chất thải nguy hại theo quy định của pháp luật hoặc có chứa chất phải loại trừ theo Phụ lục A Công ước Stockholm về các chất ô nhiễm hữu cơ khó phân hủy từ 3.000 kilôgam đến dưới 5.000 kilôgam; chất thải có chứa chất phóng xạ, gây nhiễm xạ môi trường thuộc nguồn phóng xạ loại có mức độ nguy hiểm dưới trung bình theo Quy chuẩn kỹ thuật quốc g"
D236_K2,Khoản 2 Điều 236,Khoản,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 400.000.000 đồng đến 2.000.000.000 đồng hoặc phạt tù từ 03 năm đến 05 năm:"
D236_K2_Da,Điểm a Khoản 2 Điều 236,Điểm,"Chất thải nguy hại có thành phần nguy hại đặc biệt vượt ngưỡng chất thải nguy hại theo quy định của pháp luật hoặc có chứa chất phải loại trừ theo Phụ lục A Công ước Stockholm về các chất ô nhiễm hữu cơ khó phân hủy từ 5.000 kilôgam đến dưới 10.000 kilôgam; chất thải có chứa chất phóng xạ, gây nhiễm xạ môi trường thuộc nguồn phóng xạ loại có mức độ nguy hiểm trung bình theo Quy chuẩn kỹ thuật quốc gia về an toàn bức xạ - phân nhóm và phân loại nguồn phóng xạ vượt quy chuẩn cho phép;"
D236_K2_Db,Điểm b Khoản 2 Điều 236,Điểm,Có tổ chức;
D236_K2_Dc,Điểm c Khoản 2 Điều 236,Điểm,Phạm tội 02 lần trở lên;
D236_K2_Dd,Điểm d Khoản 2 Điều 236,Điểm,Tái phạm nguy hiểm.
D236_K3,Khoản 3 Điều 236,Khoản,"Phạm tội thuộc trường hợp chất thải nguy hại có thành phần nguy hại đặc biệt vượt ngưỡng chất thải nguy hại theo quy định của pháp luật hoặc có chứa chất phải loại trừ theo Phụ lục A Công ước Stockholm về các chất ô nhiễm hữu cơ khó phân hủy 10.000 kilôgam trở lên; chất thải có chứa chất phóng xạ, gây nhiễm xạ môi trường thuộc nguồn phóng xạ loại có mức độ nguy hiểm trên trung bình theo Quy chuẩn kỹ thuật quốc gia về an toàn bức xạ - phân nhóm và phân loại nguồn phóng xạ vượt quy chuẩn ch"
D236_K4,Khoản 4 Điều 236,Khoản,"Người phạm tội còn có thể bị phạt tiền từ 20.000.000 đồng đến 300.000.000 đồng, cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm."
D237,"Tội vi phạm quy định về phòng ngừa, ứng phó, khắc phục sự cố môi trường[208]",Điều,"Tội vi phạm quy định về phòng ngừa, ứng phó, khắc phục sự cố môi trường[208]"
D237_K1,Khoản 1 Điều 237,Khoản,"Người nào thực hiện một trong các hành vi sau đây, thì bị phạt tiền từ 100.000.000 đồng đến 1.000.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm:"
D237_K1_Da,Điểm a Khoản 1 Điều 237,Điểm,Vi phạm quy định về phòng ngừa sự cố môi trường để xảy ra sự cố môi trường;
D237_K1_Db,Điểm b Khoản 1 Điều 237,Điểm,"Vi phạm quy định về ứng phó, khắc phục sự cố môi trường làm môi trường bị ô nhiễm nghiêm trọng hoặc gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể 61% trở lên hoặc gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 61% đến 121% hoặc gây thiệt hại từ 1.000.000.000 đồng đến dưới 3.000.000.000 đồng."
D237_K2,Khoản 2 Điều 237,Khoản,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 1.000.000.000 đồng đến 4.000.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm:"
D237_K2_Da,Điểm a Khoản 2 Điều 237,Điểm,Làm chết người;
D237_K2_Db,Điểm b Khoản 2 Điều 237,Điểm,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 122% đến 200%;
D237_K2_Dc,Điểm c Khoản 2 Điều 237,Điểm,Gây thiệt hại từ 3.000.000.000 đồng đến dưới 7.000.000.000 đồng.
D237_K3,Khoản 3 Điều 237,Khoản,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 10 năm:"
D237_K3_Da,Điểm a Khoản 3 Điều 237,Điểm,Làm chết 02 người trở lên;
D237_K3_Db,Điểm b Khoản 3 Điều 237,Điểm,Gây thương tích hoặc gây tổn hại cho sức khỏe của 03 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này 201% trở lên;
D237_K3_Dc,Điểm c Khoản 3 Điều 237,Điểm,Gây thiệt hại 7.000.000.000 đồng trở lên.
D237_K4,Khoản 4 Điều 237,Khoản,"Người phạm tội còn có thể bị phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng, cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm."
D237_K5,Khoản 5 Điều 237,Khoản,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau:"
D237_K5_Da,Điểm a Khoản 5 Điều 237,Điểm,"Phạm tội thuộc trường hợp quy định tại khoản 1 Điều này, thì bị phạt tiền từ 2.000.000.000 đồng đến 6.000.000.000 đồng;"
D237_K5_Db,Điểm b Khoản 5 Điều 237,Điểm,"Phạm tội thuộc trường hợp quy định tại khoản 2 Điều này, thì bị phạt tiền từ 6.000.000.000 đồng đến 10.000.000.000 đồng;"
D237_K5_Dc,Điểm c Khoản 5 Điều 237,Điểm,"Phạm tội thuộc trường hợp quy định tại khoản 3 Điều này, thì bị phạt tiền từ 10.000.000.000 đồng đến 20.000.000.000 đồng hoặc đình chỉ hoạt động có thời hạn từ 01 năm đến 03 năm;"
D237_K5_Dd,Điểm d Khoản 5 Điều 237,Điểm,"Phạm tội thuộc trường hợp quy định tại Điều 79 của Bộ luật này, thì bị đình chỉ hoạt động vĩnh viễn;"
D237_K5_Dđ,Điểm đ Khoản 5 Điều 237,Điểm,"Pháp nhân thương mại còn có thể bị phạt tiền từ 200.000.000 đồng đến 1.000.000.000 đồng, cấm kinh doanh, cấm hoạt động trong một số lĩnh vực nhất định từ 01 năm đến 03 năm."
D238,"Tội vi phạm quy định về bảo vệ an toàn công trình thủy lợi, đê điều và phòng,...",Điều,"Tội vi phạm quy định về bảo vệ an toàn công trình thủy lợi, đê điều và phòng, chống thiên tai; vi phạm quy định về bảo vệ bờ, bãi sông[209]"
D238_K1,Khoản 1 Điều 238,Khoản,"Người nào thực hiện một trong các hành vi sau đây, gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể 61% trở lên hoặc gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 61% đến 121% hoặc gây thiệt hại từ 100.000.000 đồng đến dưới 300.000.000 đồng, nếu không thuộc trường hợp quy định tại Điều 303 của Bộ luật này, thì bị phạt tiền từ 100.000.000 đồng đến 600.000.000 đồng, phạt cải tạo khôn"
D238_K1_Da,Điểm a Khoản 1 Điều 238,Điểm,"Xây nhà, công trình trái phép trong phạm vi bảo vệ công trình thủy lợi, đê điều, công trình phòng, chống thiên tai;"
D238_K1_Db,Điểm b Khoản 1 Điều 238,Điểm,"Làm hư hỏng công trình thủy lợi, đê điều, công trình phòng, chống thiên tai, công trình bảo vệ, khai thác, sử dụng, quan trắc, giám sát tài nguyên nước, công trình phòng, chống và khắc phục hậu quả tác hại do nước gây ra;"
D238_K1_Dc,Điểm c Khoản 1 Điều 238,Điểm,"Khoan, đào thăm dò, khảo sát, khai thác đất, đá, cát sỏi, khoáng sản, nước dưới đất trái phép;"
D238_K1_Dd,Điểm d Khoản 1 Điều 238,Điểm,"Sử dụng chất nổ, gây nổ, gây cháy trong phạm vi bảo vệ công trình thủy lợi, đê điều, công trình phòng, chống thiên tai, công trình bảo vệ, khai thác, sử dụng, quan trắc, giám sát tài nguyên nước, công trình phòng, chống và khắc phục hậu quả tác hại do nước gây ra, trừ trường hợp có giấy phép hoặc trường hợp khẩn cấp do luật định;"
D238_K1_Dđ,Điểm đ Khoản 1 Điều 238,Điểm,"Vận hành hồ chứa nước không đúng quy trình vận hành hồ chứa, quy trình vận hành liên hồ chứa; vận hành công trình phân lũ, làm chậm lũ không đúng với quy trình, quy chuẩn kỹ thuật cho phép, trừ trường hợp đặc biệt thực hiện theo quyết định của người có thẩm quyền."
D238_K2,Khoản 2 Điều 238,Khoản,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 600.000.000 đồng đến 4.000.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm:"
D238_K2_Da,Điểm a Khoản 2 Điều 238,Điểm,Có tổ chức;
D238_K2_Db,Điểm b Khoản 2 Điều 238,Điểm,Phạm tội 02 lần trở lên;
D238_K2_Dc,Điểm c Khoản 2 Điều 238,Điểm,Làm chết người;
D238_K2_Dd,Điểm d Khoản 2 Điều 238,Điểm,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 122% đến 200%;
D238_K2_De,Điểm e Khoản 2 Điều 238,Điểm,Tái phạm nguy hiểm.
D238_K2_Dđ,Điểm đ Khoản 2 Điều 238,Điểm,Gây thiệt hại từ 300.000.000 đồng đến dưới 1.000.000.000 đồng;
D238_K3,Khoản 3 Điều 238,Khoản,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 10 năm:"
D238_K3_Da,Điểm a Khoản 3 Điều 238,Điểm,Làm chết 02 người trở lên;
D238_K3_Db,Điểm b Khoản 3 Điều 238,Điểm,Gây thương tích hoặc gây tổn hại cho sức khỏe của 03 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này 201% trở lên;
D238_K3_Dc,Điểm c Khoản 3 Điều 238,Điểm,Gây thiệt hại 1.000.000.000 đồng trở lên.
D238_K4,Khoản 4 Điều 238,Khoản,"Người phạm tội còn có thể bị phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng, cấm hành nghề hoặc làm công việc nhất định từ 02 năm đến 05 năm."
D238_K5,Khoản 5 Điều 238,Khoản,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau:"
D238_K5_Da,Điểm a Khoản 5 Điều 238,Điểm,"Phạm tội thuộc trường hợp quy định tại khoản 1 Điều này, thì bị phạt tiền từ 600.000.000 đồng đến 2.000.000.000 đồng;"
D238_K5_Db,Điểm b Khoản 5 Điều 238,Điểm,"Phạm tội thuộc trường hợp quy định tại khoản 2 Điều này, thì bị phạt tiền từ 2.000.000.000 đồng đến 6.000.000.000 đồng;"
D238_K5_Dc,Điểm c Khoản 5 Điều 238,Điểm,"Phạm tội thuộc trường hợp quy định tại khoản 3 Điều này, thì bị phạt tiền từ 6.000.000.000 đồng đến 10.000.000.000 đồng hoặc đình chỉ hoạt động có thời hạn từ 01 năm đến 03 năm;"
D238_K5_Dd,Điểm d Khoản 5 Điều 238,Điểm,"Phạm tội thuộc trường hợp quy định tại Điều 79 của Bộ luật này, thì bị đình chỉ hoạt động vĩnh viễn;"
D238_K5_Dđ,Điểm đ Khoản 5 Điều 238,Điểm,"Pháp nhân thương mại còn có thể bị phạt tiền từ 200.000.000 đồng đến 1.000.000.000 đồng, cấm kinh doanh, cấm hoạt động trong một số lĩnh vực nhất định từ 01 năm đến 03 năm."
D239,Tội đưa chất thải vào lãnh thổ Việt Nam[210],Điều,Tội đưa chất thải vào lãnh thổ Việt Nam[210]
D239_K1,Khoản 1 Điều 239,Khoản,"Người nào đưa chất thải vào lãnh thổ Việt Nam trái pháp luật thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 400.000.000 đồng đến 2.000.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm:"
D239_K1_Da,Điểm a Khoản 1 Điều 239,Điểm,Đưa từ 1.000 kilôgam đến dưới 3.000 kilôgam chất thải nguy hại có thành phần nguy hại đặc biệt vượt ngưỡng chất thải nguy hại theo quy định của pháp luật hoặc có chứa chất phải loại trừ theo Phụ lục A Công ước Stockholm về các chất ô nhiễm hữu cơ khó phân hủy hoặc từ 3.000 kilôgam đến dưới 10.000 kilôgam chất thải nguy hại khác;
D239_K1_Db,Điểm b Khoản 1 Điều 239,Điểm,Đưa từ 70.000 kilôgam đến dưới 170.000 kilôgam chất thải khác.
D239_K2,Khoản 2 Điều 239,Khoản,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 2.000.000.000 đồng đến 4.000.000.000 đồng hoặc phạt tù từ 02 năm đến 07 năm:"
D239_K2_Da,Điểm a Khoản 2 Điều 239,Điểm,Có tổ chức;
D239_K2_Db,Điểm b Khoản 2 Điều 239,Điểm,Đưa từ 3.000 kilôgam đến dưới 5.000 kilôgam chất thải nguy hại có thành phần nguy hại đặc biệt vượt ngưỡng chất thải nguy hại theo quy định của pháp luật hoặc có chứa chất phải loại trừ theo Phụ lục A Công ước Stockholm về các chất ô nhiễm hữu cơ khó phân hủy hoặc từ 10.000 kilôgam đến dưới 50.000 kilôgam chất thải nguy hại khác;
D239_K2_Dc,Điểm c Khoản 2 Điều 239,Điểm,Đưa từ 170.000 kilôgam đến dưới 300.000 kilôgam chất thải khác.
D239_K3,Khoản 3 Điều 239,Khoản,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 4.000.000.000 đồng đến 10.000.000.000 đồng hoặc phạt tù từ 05 năm đến 10 năm:"
D239_K3_Da,Điểm a Khoản 3 Điều 239,Điểm,Đưa 5.000 kilôgam trở lên chất thải nguy hại có thành phần nguy hại đặc biệt vượt ngưỡng chất thải nguy hại theo quy định của pháp luật hoặc có chứa chất phải loại trừ theo Phụ lục A Công ước Stockholm về các chất ô nhiễm hữu cơ khó phân hủy hoặc 50.000 kilôgam trở lên chất thải nguy hại khác;
D239_K3_Db,Điểm b Khoản 3 Điều 239,Điểm,Đưa 300.000 kilôgam trở lên chất thải khác.
D239_K4,Khoản 4 Điều 239,Khoản,"Người phạm tội còn có thể bị phạt tiền từ 100.000.000 đồng đến 400.000.000 đồng, cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm."
D239_K5,Khoản 5 Điều 239,Khoản,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau:"
D239_K5_Da,Điểm a Khoản 5 Điều 239,Điểm,"Phạm tội thuộc trường hợp quy định tại khoản 1 Điều này, thì bị phạt tiền từ 2.000.000.000 đồng đến 6.000.000.000 đồng;"
D239_K5_Db,Điểm b Khoản 5 Điều 239,Điểm,"Phạm tội thuộc trường hợp quy định tại khoản 2 Điều này, thì bị phạt tiền từ 6.000.000.000 đồng đến 10.000.000.000 đồng hoặc đình chỉ hoạt động có thời hạn từ 06 tháng đến 01 năm;"
D239_K5_Dc,Điểm c Khoản 5 Điều 239,Điểm,"Phạm tội thuộc trường hợp quy định tại khoản 3 Điều này, thì bị phạt tiền từ 10.000.000.000 đồng đến 14.000.000.000 đồng hoặc đình chỉ hoạt động có thời hạn từ 01 năm đến 03 năm;"
D239_K5_Dd,Điểm d Khoản 5 Điều 239,Điểm,"Phạm tội thuộc trường hợp quy định tại Điều 79 của Bộ luật này, thì bị đình chỉ hoạt động vĩnh viễn;"
D239_K5_Dđ,Điểm đ Khoản 5 Điều 239,Điểm,"Pháp nhân thương mại còn có thể bị phạt tiền từ 200.000.000 đồng đến 1.000.000.000 đồng, cấm kinh doanh, cấm hoạt động trong một số lĩnh vực nhất định từ 01 năm đến 03 năm."
D240,Tội làm lây lan dịch bệnh truyền nhiễm nguy hiểm cho người,Điều,Tội làm lây lan dịch bệnh truyền nhiễm nguy hiểm cho người
D240_K1,Khoản 1 Điều 240,Khoản,"Người nào thực hiện một trong các hành vi sau đây, làm lây lan dịch bệnh truyền nhiễm nguy hiểm cho người, thì bị phạt tiền từ 100.000.000 đồng đến 400.000.000 đồng hoặc phạt tù từ 01 năm đến 05 năm:"
D240_K1_Da,Điểm a Khoản 1 Điều 240,Điểm,"Đưa ra hoặc cho phép đưa ra khỏi vùng có dịch bệnh động vật, thực vật, sản phẩm động vật, thực vật hoặc vật phẩm khác có khả năng lây truyền dịch bệnh nguy hiểm cho người, trừ trường hợp pháp luật có quy định khác;"
D240_K1_Db,Điểm b Khoản 1 Điều 240,Điểm,"Đưa vào hoặc cho phép đưa vào lãnh thổ Việt Nam động vật, thực vật hoặc sản phẩm động vật, thực vật bị nhiễm bệnh hoặc mang mầm bệnh nguy hiểm có khả năng lây truyền cho người;"
D240_K1_Dc,Điểm c Khoản 1 Điều 240,Điểm,Hành vi khác làm lây lan dịch bệnh nguy hiểm cho người.
D240_K2,Khoản 2 Điều 240,Khoản,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 10 năm:"
D240_K2_Da,Điểm a Khoản 2 Điều 240,Điểm,Dẫn đến phải công bố dịch thuộc thẩm quyền của Chủ tịch Ủy ban nhân dân cấp tỉnh hoặc Bộ trưởng Bộ Y tế;
D240_K2_Db,Điểm b Khoản 2 Điều 240,Điểm,Làm chết người.
D240_K3,Khoản 3 Điều 240,Khoản,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 10 năm đến 12 năm:"
D240_K3_Da,Điểm a Khoản 3 Điều 240,Điểm,Dẫn đến phải công bố dịch thuộc thẩm quyền của Thủ tướng Chính phủ;
D240_K3_Db,Điểm b Khoản 3 Điều 240,Điểm,Làm chết 02 người trở lên.
D240_K4,Khoản 4 Điều 240,Khoản,"Người phạm tội còn có thể bị phạt tiền từ 40.000.000 đồng đến 200.000.000 đồng, cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm."
D241,"Tội làm lây lan dịch bệnh nguy hiểm cho động vật, thực vật[213]",Điều,"Tội làm lây lan dịch bệnh nguy hiểm cho động vật, thực vật[213]"
D241_K1,Khoản 1 Điều 241,Khoản,"Người nào thực hiện một trong các hành vi sau đây, làm lây lan dịch bệnh nguy hiểm cho động vật, thực vật gây thiệt hại về tài sản từ 100.000.000 đồng đến dưới 500.000.000 đồng hoặc đã bị xử phạt vi phạm hành chính về một trong những hành vi này mà còn vi phạm, thì bị phạt tiền từ 100.000.000 đồng đến 400.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 02 năm:"
D241_K1_Da,Điểm a Khoản 1 Điều 241,Điểm,"Đưa vào, mang ra hoặc cho phép đưa vào, mang ra khỏi vùng có dịch động vật, thực vật, sản phẩm động vật, thực vật hoặc vật phẩm khác bị nhiễm bệnh hoặc mang mầm bệnh, trừ trường hợp pháp luật có quy định khác;"
D241_K1_Db,Điểm b Khoản 1 Điều 241,Điểm,"Đưa vào hoặc cho phép đưa vào lãnh thổ Việt Nam động vật, thực vật, sản phẩm động vật, thực vật thuộc diện kiểm dịch mà không thực hiện các quy định của pháp luật về kiểm dịch;"
D241_K1_Dc,Điểm c Khoản 1 Điều 241,Điểm,"Hành vi khác làm lây lan dịch bệnh nguy hiểm cho động vật, thực vật."
D241_K2,Khoản 2 Điều 241,Khoản,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 05 năm:"
D241_K2_Da,Điểm a Khoản 2 Điều 241,Điểm,Gây thiệt hại về tài sản từ 500.000.000 đồng đến dưới 1.000.000.000 đồng;
D241_K2_Db,Điểm b Khoản 2 Điều 241,Điểm,Dẫn đến phải công bố dịch thuộc thẩm quyền của Chủ tịch Ủy ban nhân dân cấp tỉnh.
D241_K3,Khoản 3 Điều 241,Khoản,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 07 năm:"
D241_K3_Da,Điểm a Khoản 3 Điều 241,Điểm,Gây thiệt hại về tài sản 1.000.000.000 đồng trở lên;
D241_K3_Db,Điểm b Khoản 3 Điều 241,Điểm,Dẫn đến phải công bố dịch thuộc thẩm quyền của Bộ trưởng Bộ Nông nghiệp và Môi trường.
D241_K4,Khoản 4 Điều 241,Khoản,"Người phạm tội còn có thể bị phạt tiền từ 40.000.000 đồng đến 200.000.000 đồng, cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm."
D242,Tội hủy hoại nguồn lợi thủy sản[214],Điều,Tội hủy hoại nguồn lợi thủy sản[214]
D242_K1,Khoản 1 Điều 242,Khoản,"Người nào vi phạm quy định về bảo vệ nguồn lợi thủy sản thuộc một trong các trường hợp sau đây, gây thiệt hại nguồn lợi thủy sản từ 100.000.000 đồng đến dưới 500.000.000 đồng hoặc thủy sản thu được trị giá từ 50.000.000 đồng đến dưới 200.000.000 đồng hoặc đã bị xử phạt vi phạm hành chính về một trong các hành vi quy định tại Điều này hoặc đã bị kết án về tội này, chưa được xóa án tích mà còn vi phạm, thì bị phạt tiền từ 100.000.000 đồng đến 600.000.000 đồng, phạt cải tạo không giam giữ đến 03 "
D242_K1_Da,Điểm a Khoản 1 Điều 242,Điểm,"Sử dụng chất độc, chất nổ, hóa chất, dòng điện hoặc phương tiện, ngư cụ bị cấm để khai thác thủy sản hoặc làm hủy hoại nguồn lợi thủy sản;"
D242_K1_Db,Điểm b Khoản 1 Điều 242,Điểm,Khai thác thủy sản trong khu vực cấm hoặc trong khu vực cấm có thời hạn;
D242_K1_Dc,Điểm c Khoản 1 Điều 242,Điểm,"Khai thác loài thủy sản bị cấm khai thác, nếu không thuộc trường hợp quy định tại Điều 244 của Bộ luật này;"
D242_K1_Dd,Điểm d Khoản 1 Điều 242,Điểm,"Phá hoại nơi cư ngụ của loài thủy sản thuộc Danh mục loài nguy cấp, quý, hiếm được ưu tiên bảo vệ;"
D242_K1_De,Điểm e Khoản 1 Điều 242,Điểm,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 61% đến 121%;
D242_K1_Dg,Điểm g Khoản 1 Điều 242,Điểm,Vi phạm quy định khác của pháp luật về bảo vệ nguồn lợi thủy sản.
D242_K1_Dđ,Điểm đ Khoản 1 Điều 242,Điểm,Gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể 61% trở lên;
D242_K2,Khoản 2 Điều 242,Khoản,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 600.000.000 đồng đến 2.000.000.000 đồng hoặc phạt tù từ 03 năm đến 05 năm:"
D242_K2_Da,Điểm a Khoản 2 Điều 242,Điểm,Gây thiệt hại nguồn lợi thủy sản từ 500.000.000 đồng đến dưới 1.500.000.000 đồng hoặc thủy sản thu được trị giá từ 200.000.000 đồng đến dưới 500.000.000 đồng;
D242_K2_Db,Điểm b Khoản 2 Điều 242,Điểm,Làm chết người;
D242_K2_Dc,Điểm c Khoản 2 Điều 242,Điểm,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 122% đến 200%.
D242_K3,Khoản 3 Điều 242,Khoản,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 10 năm:"
D242_K3_Da,Điểm a Khoản 3 Điều 242,Điểm,Gây thiệt hại nguồn lợi thủy sản 1.500.000.000 đồng trở lên hoặc thủy sản thu được trị giá 500.000.000 đồng trở lên;
D242_K3_Db,Điểm b Khoản 3 Điều 242,Điểm,Làm chết 02 người trở lên;
D242_K3_Dc,Điểm c Khoản 3 Điều 242,Điểm,Gây thương tích hoặc gây tổn hại cho sức khỏe của 03 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này 201% trở lên.
D242_K4,Khoản 4 Điều 242,Khoản,"Người phạm tội còn có thể bị phạt tiền từ 40.000.000 đồng đến 200.000.000 đồng, cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm."
D242_K5,Khoản 5 Điều 242,Khoản,"Pháp nhân thương mại phạm tội quy định tại Điều này, thì bị phạt như sau:"
D242_K5_Da,Điểm a Khoản 5 Điều 242,Điểm,"Phạm tội thuộc trường hợp quy định tại khoản 1 Điều này, thì bị phạt tiền từ 600.000.000 đồng đến 2.000.000.000 đồng;"
D242_K5_Db,Điểm b Khoản 5 Điều 242,Điểm,"Phạm tội thuộc trường hợp quy định tại khoản 2 Điều này, thì bị phạt tiền từ 2.000.000.000 đồng đến 6.000.000.000 đồng;"
D242_K5_Dc,Điểm c Khoản 5 Điều 242,Điểm,"Phạm tội thuộc trường hợp quy định tại khoản 3 Điều này, thì bị phạt tiền từ 6.000.000.000 đồng đến 10.000.000.000 đồng hoặc đình chỉ hoạt động có thời hạn từ 06 tháng đến 03 năm;"
D242_K5_Dd,Điểm d Khoản 5 Điều 242,Điểm,"Pháp nhân thương mại còn có thể bị phạt tiền từ 100.000.000 đồng đến 400.000.000 đồng, cấm kinh doanh, cấm hoạt động trong một số lĩnh vực nhất định từ 01 năm đến 03 năm hoặc cấm huy động vốn từ 01 năm đến 03 năm."
D243,Tội hủy hoại rừng,Điều,Tội hủy hoại rừng
